tenure_months,monthly_charges,contract_type,payment_method,is_fiber,promo_active,support_tickets_90d,app_logins_30d,churn
42,78.57,two-year,paypal,1,1,1,20,0
54,77.81,month-to-month,paypal,1,1,0,17,0
8,48.88,one-year,credit-card,0,1,1,19,0
58,81.98,one-year,paypal,0,1,3,22,0
15,61.79,one-year,credit-card,0,1,2,12,0
32,36.8,month-to-month,debit,1,1,3,22,0
32,74.1,month-to-month,paypal,0,1,3,17,0
59,69.34,month-to-month,transfer,0,1,0,19,0
20,60.45,one-year,transfer,1,1,3,16,0
18,64.25,month-to-month,transfer,1,1,0,24,0
25,50.62,month-to-month,paypal,1,1,2,19,0
26,77.2,one-year,credit-card,0,1,1,17,0
13,64.13,month-to-month,debit,0,1,0,18,0
13,68.33,month-to-month,debit,0,1,0,19,0
17,72.14,month-to-month,paypal,1,0,0,19,0
34,41.91,month-to-month,transfer,1,1,1,23,0
25,47.11,month-to-month,transfer,0,0,1,11,0
28,20.8,month-to-month,paypal,1,1,2,11,0
52,76.29,two-year,paypal,1,0,3,25,0
18,40.76,two-year,debit,1,0,1,22,0
65,67.65,one-year,debit,0,0,1,13,0
54,72.42,one-year,credit-card,0,0,2,22,0
13,77.05,one-year,credit-card,0,1,2,18,0
23,40.92,two-year,debit,1,0,2,16,0
14,63.7,month-to-month,transfer,0,0,0,14,0
20,98.41,month-to-month,paypal,0,1,0,24,0
26,99.29,one-year,debit,1,1,0,15,0
10,84.75,two-year,transfer,1,1,1,22,0
2,71.75,month-to-month,paypal,1,1,4,16,0
32,44.9,month-to-month,debit,1,0,3,10,0
50,79.37,month-to-month,credit-card,1,1,0,26,0
22,61.84,month-to-month,paypal,1,1,1,27,0
62,76.21,one-year,transfer,0,1,1,17,0
27,52.34,month-to-month,credit-card,0,1,1,10,0
64,61.54,two-year,debit,0,1,0,19,0
17,68.28,one-year,debit,0,1,1,15,0
39,69.93,month-to-month,credit-card,1,1,1,15,0
55,74.87,one-year,debit,1,1,2,19,0
5,53.42,one-year,paypal,0,0,5,22,0
67,38.13,month-to-month,transfer,1,1,0,22,0
26,97.5,month-to-month,paypal,1,1,0,21,0
36,114.79,one-year,paypal,1,1,2,21,0
45,73.95,month-to-month,debit,1,1,2,13,0
46,38.52,month-to-month,credit-card,0,1,0,21,0
2,49.54,month-to-month,credit-card,0,1,0,20,0
62,75.18,month-to-month,paypal,0,1,0,13,0
45,91.82,one-year,debit,1,0,1,14,0
71,40.74,month-to-month,transfer,0,1,1,16,0
34,62.51,one-year,debit,1,0,1,19,0
44,68.92,month-to-month,paypal,0,1,1,11,0
32,82.29,one-year,transfer,1,1,2,22,0
64,58.13,month-to-month,paypal,1,1,1,21,0
60,33.72,two-year,debit,0,1,2,16,0
65,77.42,two-year,paypal,1,1,1,15,0
36,87.5,month-to-month,transfer,1,1,1,24,0
57,63.35,one-year,credit-card,1,1,2,18,0
26,73.1,month-to-month,credit-card,1,1,1,19,0
33,55.51,one-year,debit,1,1,2,17,0
54,48.08,one-year,credit-card,0,0,0,21,0
6,85.53,month-to-month,paypal,1,0,2,15,0
51,72.75,month-to-month,credit-card,0,1,3,20,0
2,74.81,month-to-month,transfer,0,1,1,16,0
42,95.04,one-year,transfer,0,1,0,20,0
34,43.9,one-year,transfer,1,1,0,16,0
34,53.96,month-to-month,transfer,0,0,0,21,0
36,68.16,month-to-month,paypal,1,1,1,24,0
35,53.71,month-to-month,paypal,0,1,0,22,0
29,80.66,month-to-month,paypal,0,1,2,21,0
33,61.25,month-to-month,debit,0,1,1,12,0
41,45.15,month-to-month,transfer,0,0,2,22,0
55,66.32,two-year,credit-card,0,1,0,21,0
40,68.41,month-to-month,paypal,1,1,1,14,0
46,83.69,one-year,credit-card,0,1,0,16,0
60,72.86,month-to-month,credit-card,0,0,0,11,0
71,74.22,month-to-month,paypal,0,1,4,19,0
8,71.41,one-year,paypal,0,1,0,23,0
51,61.24,month-to-month,credit-card,1,1,1,15,0
16,50.68,month-to-month,paypal,0,1,4,23,1
14,70.78,two-year,credit-card,1,0,1,21,0
57,58.34,two-year,credit-card,1,0,0,13,0
5,98.8,one-year,paypal,0,0,1,22,1
61,91.84,month-to-month,credit-card,1,0,0,18,0
55,77.66,month-to-month,credit-card,0,0,1,17,0
71,72.57,month-to-month,paypal,1,0,2,23,0
48,63.24,two-year,transfer,1,1,1,24,0
62,39.78,one-year,transfer,0,1,1,21,0
9,60.68,month-to-month,paypal,1,1,2,22,0
64,67.03,two-year,credit-card,0,1,1,19,0
12,69.59,month-to-month,paypal,1,0,3,20,0
23,74.39,month-to-month,debit,1,1,1,14,0
10,83.43,month-to-month,transfer,0,1,2,20,0
29,51.16,month-to-month,debit,0,0,0,26,0
54,51.34,two-year,debit,1,1,1,21,0
20,94.02,two-year,debit,0,1,1,18,0
59,80.42,month-to-month,transfer,1,1,1,22,0
44,57.18,month-to-month,paypal,0,1,2,19,0
45,62.86,month-to-month,credit-card,0,0,2,14,0
67,62.95,month-to-month,transfer,1,0,1,16,0
31,65.63,month-to-month,paypal,1,0,1,19,0
25,74.45,month-to-month,transfer,1,1,0,19,0
71,115.7,month-to-month,paypal,1,1,2,18,0
40,68.8,month-to-month,credit-card,0,1,0,11,0
44,78.25,month-to-month,debit,0,1,2,13,0
22,31.27,two-year,debit,0,1,1,19,0
16,55.3,month-to-month,transfer,0,0,2,19,0
13,89.58,month-to-month,debit,0,1,1,22,0
16,73.05,month-to-month,debit,1,0,0,20,0
14,10.0,one-year,paypal,0,1,3,20,0
54,78.48,month-to-month,credit-card,0,1,1,27,0
5,103.36,month-to-month,paypal,1,1,2,22,0
45,25.08,one-year,credit-card,0,1,3,22,0
68,95.39,one-year,debit,1,1,0,19,0
55,10.0,month-to-month,transfer,0,0,1,20,0
29,83.76,month-to-month,paypal,0,1,0,24,0
5,64.83,two-year,paypal,1,1,0,17,0
60,18.0,month-to-month,credit-card,1,0,0,10,0
1,73.92,month-to-month,transfer,1,0,3,17,1
49,88.02,month-to-month,debit,0,1,0,11,0
48,72.28,month-to-month,paypal,0,1,2,13,0
14,76.7,one-year,paypal,1,1,2,19,0
53,56.77,one-year,credit-card,0,1,2,15,0
13,27.77,month-to-month,debit,1,0,1,16,0
17,78.84,one-year,paypal,0,0,0,23,0
58,100.0,month-to-month,paypal,0,1,2,29,0
70,87.59,one-year,transfer,0,0,0,11,0
19,25.24,month-to-month,credit-card,1,1,0,24,0
66,34.7,month-to-month,debit,0,1,0,28,0
65,48.08,one-year,paypal,1,1,1,25,0
55,33.14,month-to-month,transfer,0,0,2,15,0
10,65.88,month-to-month,credit-card,1,1,1,15,0
22,72.87,month-to-month,debit,0,1,0,19,0
49,36.39,one-year,credit-card,1,0,0,17,0
71,80.54,month-to-month,debit,1,1,1,17,1
58,77.02,one-year,debit,1,1,0,20,0
30,54.04,one-year,transfer,0,1,2,24,0
17,61.55,one-year,paypal,1,0,0,15,0
69,26.0,month-to-month,transfer,0,1,2,21,0
20,58.35,one-year,transfer,1,1,1,16,0
25,65.15,month-to-month,debit,1,0,2,22,0
69,68.37,two-year,transfer,0,1,0,18,0
40,72.58,one-year,paypal,1,0,3,10,0
19,69.88,month-to-month,credit-card,1,1,3,15,0
1,59.71,one-year,debit,0,0,0,27,0
31,70.72,month-to-month,credit-card,0,0,1,19,0
71,85.04,month-to-month,credit-card,0,1,0,23,0
31,63.09,month-to-month,credit-card,1,0,0,26,0
50,71.35,one-year,transfer,1,0,5,25,0
18,61.28,one-year,paypal,0,0,3,11,0
56,52.06,two-year,paypal,0,1,2,20,0
56,75.46,month-to-month,credit-card,0,0,1,14,0
44,53.9,one-year,transfer,0,1,0,17,0
55,72.72,one-year,debit,0,1,0,27,0
42,65.57,one-year,debit,0,1,1,12,0
27,58.92,month-to-month,transfer,0,1,1,19,0
53,58.44,month-to-month,transfer,1,0,0,7,0
60,54.84,one-year,transfer,1,1,1,15,0
60,32.08,month-to-month,credit-card,0,1,0,13,0
16,72.66,month-to-month,debit,1,1,0,17,0
49,69.63,month-to-month,debit,0,1,1,11,0
1,81.99,month-to-month,credit-card,0,1,1,21,0
41,54.37,month-to-month,credit-card,1,1,0,16,0
41,102.91,month-to-month,debit,1,1,0,16,0
26,57.41,one-year,credit-card,0,1,0,21,0
71,47.5,two-year,transfer,0,0,2,13,0
63,45.13,month-to-month,credit-card,1,0,1,11,0
3,30.32,month-to-month,credit-card,0,1,4,21,0
15,95.65,one-year,paypal,1,1,1,6,0
15,92.42,month-to-month,transfer,0,1,1,12,0
64,77.01,two-year,transfer,0,1,0,12,0
37,47.08,month-to-month,credit-card,1,1,2,31,1
52,101.23,month-to-month,credit-card,1,1,0,15,0
58,57.97,month-to-month,paypal,1,1,1,19,0
55,59.62,month-to-month,paypal,1,1,0,20,0
7,93.75,one-year,paypal,1,1,1,19,0
10,78.18,month-to-month,paypal,0,1,0,24,0
29,109.02,two-year,credit-card,0,1,1,16,0
25,69.97,one-year,paypal,0,1,0,13,1
54,57.06,two-year,debit,1,0,2,22,1
12,52.76,two-year,transfer,1,1,3,15,0
27,28.06,month-to-month,debit,0,0,1,21,0
17,59.43,month-to-month,transfer,1,1,1,18,0
14,87.89,one-year,paypal,0,1,0,24,0
13,76.98,month-to-month,paypal,1,1,1,19,0
14,65.41,month-to-month,transfer,1,1,1,15,0
41,45.1,month-to-month,debit,0,1,2,20,0
30,69.54,month-to-month,transfer,0,0,3,18,0
31,85.26,two-year,debit,0,1,0,19,0
35,73.61,month-to-month,credit-card,1,0,1,23,1
53,68.33,one-year,transfer,0,0,1,24,0
62,49.06,two-year,credit-card,1,1,2,21,1
38,82.34,month-to-month,debit,1,1,2,17,0
46,10.0,one-year,transfer,1,1,0,17,0
53,72.66,month-to-month,paypal,1,1,1,18,0
50,116.41,month-to-month,transfer,0,1,1,21,0
10,34.83,month-to-month,paypal,1,1,0,10,0
70,60.17,month-to-month,paypal,0,1,1,19,0
12,64.84,month-to-month,credit-card,0,0,0,23,0
30,55.75,month-to-month,paypal,0,1,0,15,0
47,85.73,month-to-month,debit,0,1,0,19,0
29,74.45,month-to-month,transfer,1,1,2,14,0
18,68.05,one-year,credit-card,0,1,0,17,0
66,80.95,month-to-month,transfer,1,1,0,16,0
6,65.34,one-year,transfer,0,1,1,15,0
18,128.6,two-year,paypal,1,1,0,15,0
71,68.03,one-year,paypal,1,1,1,8,0
52,68.91,month-to-month,paypal,1,1,2,17,0
7,30.79,one-year,transfer,1,1,0,19,0
54,54.13,one-year,paypal,0,1,1,22,0
69,87.95,two-year,credit-card,0,1,2,11,0
7,38.29,two-year,paypal,1,0,2,19,0
30,21.85,month-to-month,credit-card,0,0,1,22,0
34,65.65,one-year,debit,1,1,1,26,0
10,92.41,one-year,paypal,1,0,2,12,0
15,65.85,month-to-month,transfer,0,1,3,17,0
13,58.28,month-to-month,paypal,1,0,2,21,0
14,27.83,one-year,transfer,0,0,3,13,0
29,74.05,one-year,transfer,1,1,0,20,0
33,78.23,month-to-month,credit-card,0,1,3,18,1
17,29.37,month-to-month,paypal,1,1,1,22,0
21,87.69,month-to-month,transfer,0,0,1,19,0
14,80.31,month-to-month,transfer,1,0,0,15,0
57,87.65,two-year,debit,1,0,0,20,0
16,76.67,two-year,paypal,1,1,0,18,0
65,78.07,month-to-month,debit,1,0,1,14,0
39,75.41,month-to-month,credit-card,1,1,1,12,0
57,82.37,one-year,credit-card,1,0,1,25,0
46,28.62,one-year,transfer,1,1,2,15,1
19,34.98,month-to-month,transfer,1,1,1,20,0
43,50.28,month-to-month,credit-card,1,1,3,17,0
20,62.4,month-to-month,transfer,1,0,0,16,0
9,72.76,one-year,paypal,0,0,0,17,0
19,71.49,one-year,transfer,1,1,0,16,0
20,87.34,month-to-month,paypal,0,1,0,22,0
10,87.97,two-year,credit-card,0,1,0,18,0
2,47.55,one-year,debit,1,1,1,18,0
68,69.77,two-year,transfer,0,0,2,13,0
37,48.04,month-to-month,debit,0,1,2,22,0
29,61.24,month-to-month,credit-card,1,0,2,18,0
67,71.44,two-year,debit,1,0,3,24,0
16,10.0,two-year,debit,0,1,2,18,0
29,113.22,two-year,credit-card,1,1,1,28,0
61,76.33,one-year,debit,0,1,0,20,0
45,53.09,month-to-month,debit,0,1,2,18,0
29,103.55,month-to-month,paypal,0,1,4,16,0
19,58.05,month-to-month,debit,0,1,1,13,0
3,67.65,two-year,debit,1,0,1,17,0
7,55.26,month-to-month,debit,1,0,2,17,0
12,98.04,one-year,transfer,1,1,2,21,0
56,62.9,two-year,debit,1,0,1,24,0
46,67.99,two-year,paypal,1,1,0,19,0
31,89.08,two-year,debit,1,1,1,16,0
56,76.7,month-to-month,debit,0,1,1,19,0
12,63.91,month-to-month,credit-card,1,0,1,18,0
15,87.21,two-year,paypal,1,1,1,16,0
28,115.77,month-to-month,debit,0,1,6,17,0
66,71.35,month-to-month,credit-card,0,1,3,21,0
44,67.34,two-year,credit-card,0,0,0,15,0
61,68.41,one-year,debit,1,1,2,24,0
18,91.21,month-to-month,paypal,1,1,1,21,0
61,53.02,month-to-month,credit-card,1,1,3,18,0
6,59.43,month-to-month,credit-card,0,1,4,27,0
17,34.25,two-year,transfer,0,1,0,18,0
38,41.32,one-year,debit,1,1,0,14,0
4,54.64,month-to-month,paypal,0,1,0,16,0
61,63.88,month-to-month,paypal,0,0,0,11,0
62,100.38,two-year,transfer,1,0,0,14,0
39,75.72,two-year,debit,1,1,0,18,0
22,46.76,month-to-month,transfer,1,1,1,15,0
8,50.44,one-year,transfer,1,0,1,12,0
44,92.49,month-to-month,debit,0,0,0,19,0
39,87.53,month-to-month,debit,1,0,3,12,0
54,65.56,month-to-month,paypal,1,0,2,18,0
43,56.15,month-to-month,transfer,1,0,0,12,0
10,87.5,month-to-month,debit,0,1,3,15,0
9,45.13,month-to-month,paypal,1,0,3,20,0
56,72.84,month-to-month,debit,0,1,0,17,0
12,110.45,month-to-month,credit-card,1,1,1,20,0
67,69.11,month-to-month,paypal,1,0,0,18,0
8,49.49,one-year,paypal,1,1,2,15,0
52,73.21,month-to-month,debit,0,1,1,27,0
70,55.6,month-to-month,paypal,1,0,0,17,0
32,37.12,two-year,debit,0,1,0,19,0
5,79.02,month-to-month,transfer,1,1,1,10,0
63,87.36,two-year,credit-card,0,0,1,16,0
14,58.78,one-year,transfer,0,1,2,15,0
38,57.46,one-year,credit-card,1,1,1,24,0
70,45.77,month-to-month,credit-card,0,0,3,18,0
53,62.0,month-to-month,paypal,1,1,1,19,0
4,53.75,one-year,credit-card,0,0,0,25,0
59,44.78,one-year,debit,1,0,0,19,0
12,102.84,month-to-month,paypal,0,0,2,13,0
54,74.33,one-year,paypal,1,1,2,22,0
45,76.45,month-to-month,debit,1,1,0,16,0
21,82.67,two-year,credit-card,1,1,1,19,0
31,80.42,one-year,debit,0,1,0,23,0
9,56.74,month-to-month,transfer,1,1,0,12,0
71,70.45,two-year,debit,1,0,1,27,0
17,59.62,two-year,transfer,0,1,4,14,0
22,73.77,one-year,paypal,1,1,1,18,0
36,71.83,month-to-month,transfer,1,1,2,15,0
48,57.35,one-year,transfer,1,1,3,20,0
36,38.41,one-year,transfer,0,1,2,15,0
36,67.92,month-to-month,credit-card,0,1,1,21,0
42,60.91,two-year,transfer,1,1,1,17,1
61,27.19,month-to-month,paypal,1,1,0,21,0
29,75.15,two-year,transfer,1,1,1,24,0
60,84.31,one-year,paypal,1,1,1,17,0
56,115.57,month-to-month,paypal,0,0,2,22,0
69,57.18,two-year,debit,0,0,0,26,0
65,54.23,month-to-month,debit,1,0,1,13,1
57,42.81,month-to-month,paypal,1,1,1,17,0
18,69.17,month-to-month,debit,1,0,5,11,0
55,69.05,month-to-month,transfer,1,1,0,13,0
53,48.77,one-year,transfer,0,1,1,21,0
21,61.5,month-to-month,credit-card,0,1,2,22,0
49,25.43,two-year,debit,0,1,0,16,0
18,83.53,two-year,debit,1,0,1,21,0
38,49.59,one-year,credit-card,0,1,2,17,0
57,64.31,month-to-month,paypal,1,1,0,14,1
14,36.47,one-year,paypal,0,1,1,23,0
24,53.35,month-to-month,paypal,0,1,2,22,0
57,59.41,one-year,credit-card,0,1,2,25,0
33,64.77,month-to-month,debit,1,1,1,16,0
69,74.59,two-year,credit-card,0,1,0,12,0
1,93.78,month-to-month,credit-card,1,1,2,18,0
52,79.65,month-to-month,transfer,1,1,2,19,0
58,84.24,two-year,paypal,0,1,4,17,1
66,93.92,month-to-month,credit-card,1,1,1,15,0
12,76.39,two-year,transfer,0,1,1,18,0
70,64.27,two-year,credit-card,0,1,1,17,0
28,85.18,month-to-month,paypal,0,0,1,12,0
25,86.46,month-to-month,credit-card,1,0,1,23,0
26,77.97,month-to-month,debit,1,1,0,15,0
46,35.91,one-year,credit-card,0,1,0,25,0
47,48.17,two-year,debit,1,1,0,20,0
34,59.5,month-to-month,debit,1,0,2,28,0
6,80.59,one-year,transfer,1,1,1,18,0
71,64.57,month-to-month,paypal,1,1,1,20,0
16,87.74,one-year,paypal,1,1,3,15,0
7,91.3,one-year,debit,1,1,1,16,0
43,88.98,two-year,paypal,0,0,2,24,0
30,89.11,month-to-month,debit,1,1,3,19,0
44,44.26,month-to-month,credit-card,0,1,1,18,0
63,74.65,month-to-month,transfer,1,1,2,13,0
7,52.85,month-to-month,transfer,1,0,1,28,0
21,32.02,month-to-month,debit,0,1,2,19,1
37,59.25,two-year,transfer,0,0,0,17,0
56,91.49,month-to-month,debit,1,1,1,20,1
43,74.21,month-to-month,credit-card,1,1,2,19,0
28,105.36,one-year,debit,1,1,4,22,0
44,68.54,month-to-month,debit,1,1,0,14,1
70,113.96,month-to-month,debit,0,1,2,11,1
35,68.55,two-year,paypal,0,0,1,16,0
63,65.45,month-to-month,debit,1,1,0,24,1
56,39.41,month-to-month,transfer,0,0,2,16,0
22,87.21,month-to-month,credit-card,1,1,1,21,0
18,54.96,month-to-month,debit,0,1,0,10,0
55,52.06,month-to-month,paypal,0,0,1,24,0
15,90.62,month-to-month,paypal,1,1,1,22,0
24,88.16,month-to-month,paypal,1,0,2,14,1
17,87.64,two-year,credit-card,1,0,1,17,0
44,57.76,month-to-month,paypal,0,1,2,17,0
21,63.98,month-to-month,debit,1,0,1,20,1
47,63.8,month-to-month,credit-card,1,0,2,18,0
67,80.65,two-year,credit-card,1,1,2,17,0
59,96.07,month-to-month,paypal,1,1,0,22,0
68,72.36,two-year,transfer,0,1,2,16,0
2,104.5,month-to-month,transfer,1,1,2,16,0
33,82.94,two-year,paypal,1,0,1,11,0
16,60.3,month-to-month,credit-card,1,1,0,14,1
66,81.57,month-to-month,credit-card,1,1,1,18,0
51,99.12,month-to-month,paypal,0,0,0,20,0
23,104.97,month-to-month,transfer,1,1,2,18,0
41,88.74,one-year,paypal,0,1,1,16,0
43,65.51,one-year,transfer,0,0,2,12,0
36,60.67,one-year,credit-card,1,0,3,21,0
34,76.52,month-to-month,transfer,0,1,2,22,0
4,98.48,one-year,paypal,1,1,3,21,0
33,73.68,month-to-month,credit-card,0,0,1,27,0
25,74.09,two-year,credit-card,0,1,2,21,0
59,66.03,one-year,debit,0,0,0,11,0
62,58.44,month-to-month,debit,0,1,1,13,0
54,61.76,two-year,transfer,0,0,1,19,0
3,67.71,month-to-month,credit-card,0,1,2,20,0
60,99.36,month-to-month,paypal,0,1,2,20,0
29,60.21,month-to-month,credit-card,0,1,1,14,0
30,66.05,one-year,credit-card,0,0,1,15,0
68,47.69,month-to-month,paypal,0,1,2,22,0
62,79.33,month-to-month,debit,0,1,1,18,0
4,92.33,one-year,transfer,0,0,1,19,0
26,97.49,month-to-month,debit,0,1,0,12,0
54,69.07,one-year,debit,0,1,1,19,0
39,76.49,month-to-month,transfer,0,1,1,20,0
19,61.93,month-to-month,paypal,0,1,0,21,0
38,75.56,two-year,credit-card,1,1,0,13,0
62,71.28,month-to-month,paypal,0,1,1,17,0
16,66.17,one-year,credit-card,0,1,1,14,0
53,67.76,one-year,paypal,1,0,0,15,0
53,74.04,two-year,paypal,1,1,3,25,0
63,59.12,month-to-month,paypal,0,0,1,25,0
22,60.15,one-year,transfer,1,1,2,24,0
16,99.15,month-to-month,paypal,1,0,2,23,0
39,119.21,month-to-month,paypal,1,1,1,27,0
38,40.91,month-to-month,transfer,1,1,3,19,0
30,39.81,month-to-month,paypal,1,1,1,14,0
56,45.86,month-to-month,debit,1,0,1,18,0
57,62.93,month-to-month,paypal,0,1,0,17,0
18,82.92,month-to-month,paypal,1,1,0,13,0
57,76.83,one-year,transfer,1,1,1,11,0
17,68.44,month-to-month,credit-card,0,1,2,23,0
29,75.58,month-to-month,credit-card,0,0,0,17,0
2,51.16,month-to-month,credit-card,1,1,3,14,0
25,60.12,month-to-month,transfer,1,1,3,19,0
69,64.6,one-year,debit,1,1,0,17,0
32,33.32,two-year,paypal,0,0,2,16,0
51,41.77,month-to-month,debit,1,0,0,18,0
8,42.57,one-year,credit-card,0,0,2,9,0
46,80.28,month-to-month,transfer,1,1,2,16,0
27,69.91,two-year,credit-card,0,1,0,14,0
53,77.22,month-to-month,paypal,0,1,0,35,0
66,28.21,month-to-month,credit-card,0,0,4,18,0
38,35.33,month-to-month,debit,0,0,1,19,0
8,78.26,month-to-month,paypal,0,1,1,25,0
34,10.0,one-year,transfer,1,0,0,28,0
9,89.49,month-to-month,paypal,0,1,1,23,0
32,28.53,month-to-month,debit,1,1,0,14,0
5,81.87,month-to-month,paypal,1,1,1,15,0
46,47.23,two-year,transfer,0,0,1,21,0
23,85.98,one-year,transfer,1,0,2,19,0
15,129.16,two-year,credit-card,1,1,0,13,0
2,19.54,two-year,paypal,1,0,1,13,0
64,78.91,two-year,credit-card,1,1,0,17,0
60,28.84,month-to-month,debit,1,1,0,19,0
58,73.54,month-to-month,transfer,1,1,2,18,0
5,60.86,month-to-month,paypal,0,0,0,13,0
25,67.6,month-to-month,transfer,0,1,1,14,0
69,46.77,one-year,debit,1,1,1,14,0
42,80.61,month-to-month,debit,0,0,3,22,0
10,36.03,month-to-month,paypal,1,1,4,18,0
11,89.83,one-year,debit,0,1,2,17,0
19,56.81,month-to-month,paypal,0,0,4,25,0
70,36.95,month-to-month,credit-card,1,1,0,14,0
13,96.9,month-to-month,transfer,0,0,0,17,0
65,63.65,one-year,transfer,0,0,1,22,0
49,103.15,month-to-month,transfer,1,0,2,18,0
66,89.43,month-to-month,debit,1,1,3,15,0
59,49.04,month-to-month,transfer,1,1,1,13,0
24,63.3,one-year,debit,0,1,3,13,0
59,67.42,month-to-month,transfer,1,1,2,14,1
13,95.53,month-to-month,paypal,1,0,4,19,0
21,73.75,two-year,transfer,1,1,1,20,0
16,68.53,two-year,transfer,0,1,2,12,0
10,61.0,month-to-month,paypal,0,1,1,17,0
7,63.99,month-to-month,credit-card,1,1,2,24,0
14,91.09,month-to-month,transfer,1,1,0,13,0
9,65.07,one-year,transfer,0,1,2,19,0
28,57.1,month-to-month,transfer,1,1,0,20,0
6,53.71,two-year,credit-card,1,1,1,22,0
5,53.92,one-year,paypal,0,0,0,21,0
71,36.96,month-to-month,credit-card,1,1,3,14,0
7,49.99,month-to-month,debit,0,1,1,19,0
6,94.97,two-year,transfer,1,1,2,23,0
3,60.87,one-year,debit,1,1,0,17,0
10,79.09,one-year,credit-card,1,1,0,8,0
38,15.42,month-to-month,transfer,1,0,0,21,0
59,76.37,one-year,debit,1,0,0,17,0
53,61.77,one-year,paypal,0,1,2,15,0
42,55.37,two-year,paypal,1,1,2,19,1
7,68.62,month-to-month,debit,1,1,2,22,0
55,55.08,month-to-month,transfer,0,1,0,17,0
3,22.52,month-to-month,credit-card,1,1,3,22,1
45,83.44,one-year,paypal,0,0,1,19,1
30,69.86,two-year,credit-card,1,0,0,14,0
63,58.72,month-to-month,paypal,1,0,1,13,0
22,45.68,month-to-month,paypal,1,1,1,8,0
46,35.6,month-to-month,debit,1,0,2,21,0
32,69.48,one-year,paypal,0,1,1,19,0
38,97.27,two-year,transfer,1,1,0,18,0
67,69.06,month-to-month,transfer,1,1,2,14,0
51,37.34,month-to-month,debit,0,0,0,9,0
30,69.5,two-year,credit-card,0,1,1,20,0
32,63.93,month-to-month,transfer,1,1,3,17,0
51,82.28,month-to-month,credit-card,1,1,2,12,0
25,77.13,month-to-month,debit,0,1,1,17,0
12,10.0,month-to-month,credit-card,0,1,2,9,0
34,75.9,month-to-month,credit-card,0,1,3,15,0
5,44.93,one-year,credit-card,1,1,2,20,0
13,36.57,month-to-month,credit-card,1,0,0,23,0
30,61.23,one-year,paypal,1,1,2,13,0
57,73.22,one-year,paypal,1,1,1,19,0
56,32.19,month-to-month,paypal,0,1,1,12,0
19,79.09,month-to-month,credit-card,1,1,0,12,0
30,80.27,month-to-month,paypal,0,1,1,18,0
11,65.94,month-to-month,transfer,0,1,1,23,0
54,47.65,one-year,paypal,1,1,1,17,0
18,45.41,month-to-month,paypal,1,0,1,15,0
57,85.52,one-year,debit,1,1,1,13,0
60,34.78,month-to-month,transfer,0,0,0,17,0
49,86.29,month-to-month,transfer,0,0,1,12,0
24,61.7,month-to-month,debit,0,1,2,21,0
68,63.08,month-to-month,debit,1,0,1,20,0
49,30.84,one-year,credit-card,0,0,1,20,0
46,62.07,one-year,credit-card,1,1,2,23,0
61,77.27,month-to-month,paypal,1,1,1,14,0
63,38.27,one-year,transfer,1,1,1,21,0
6,74.97,one-year,transfer,1,1,0,13,0
63,66.78,month-to-month,transfer,0,1,0,16,0
55,52.12,month-to-month,debit,1,1,6,17,0
15,82.09,month-to-month,credit-card,1,0,0,18,0
22,20.95,month-to-month,paypal,1,0,1,15,0
54,71.93,two-year,paypal,1,0,2,18,0
16,97.39,month-to-month,credit-card,0,1,1,15,0
33,93.8,month-to-month,paypal,0,0,4,15,0
49,72.8,one-year,debit,0,1,2,17,0
47,58.97,month-to-month,transfer,1,1,0,13,0
65,52.28,one-year,credit-card,1,1,1,18,0
8,58.94,month-to-month,debit,1,1,1,10,0
21,75.88,month-to-month,credit-card,1,1,0,21,0
70,48.86,month-to-month,paypal,0,1,1,13,0
41,80.15,month-to-month,debit,1,0,0,21,0
18,107.66,month-to-month,debit,1,1,0,19,0
21,63.76,one-year,transfer,0,0,1,29,0
25,38.11,one-year,paypal,1,0,1,22,1
40,38.11,one-year,debit,1,0,0,23,0
21,80.53,month-to-month,transfer,1,1,3,17,0
45,63.81,two-year,transfer,0,0,0,15,0
32,82.54,month-to-month,debit,1,1,1,21,0
44,54.33,one-year,paypal,1,1,1,20,0
12,81.61,one-year,credit-card,1,1,1,23,0
45,61.83,month-to-month,paypal,0,1,1,20,0
66,50.35,month-to-month,debit,0,1,0,10,0
10,56.98,one-year,credit-card,1,1,1,12,0
24,41.06,one-year,paypal,0,0,2,17,0
50,104.79,month-to-month,paypal,0,0,1,21,0
44,63.07,one-year,paypal,1,1,1,15,0
48,77.89,month-to-month,credit-card,0,1,2,20,0
40,54.26,month-to-month,paypal,0,1,1,13,0
49,43.96,one-year,transfer,1,0,1,17,0
44,60.32,one-year,paypal,0,1,2,15,0
6,87.02,month-to-month,debit,1,1,2,19,0
54,54.59,month-to-month,paypal,0,1,1,19,0
32,47.59,month-to-month,transfer,0,0,0,16,0
4,68.11,month-to-month,debit,0,1,0,18,0
30,74.98,month-to-month,credit-card,0,1,2,14,0
31,97.86,month-to-month,paypal,0,1,1,20,0
7,72.08,one-year,transfer,1,0,0,16,0
71,77.88,month-to-month,credit-card,1,1,1,21,0
16,79.39,month-to-month,credit-card,0,1,0,18,0
24,41.94,month-to-month,paypal,0,1,0,19,0
32,45.73,month-to-month,credit-card,1,1,1,19,0
60,43.32,month-to-month,credit-card,1,1,1,13,0
53,38.36,month-to-month,transfer,0,0,1,17,0
55,80.91,month-to-month,paypal,0,0,0,19,0
